"nom_estacio";"nom_contaminant";"valor";"month";"data";"longitud";"latitud"
"Barcelona (el Poblenou)";"PM10";22,7;"2023-10";2023-10-11;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,3;"2023-10";2023-10-18;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";8,4;"2023-10";2023-10-20;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";9,2;"2023-10";2023-10-22;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";13,8;"2023-10";2023-10-29;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,5;"2023-10";2023-10-02;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,5;"2023-10";2023-10-10;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,1;"2023-10";2023-10-12;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,5;"2023-10";2023-10-26;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,8;"2023-10";2023-10-14;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";10,3;"2023-10";2023-10-16;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";11,3;"2023-10";2023-10-28;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,7;"2023-10";2023-10-30;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,9;"2023-10";2023-10-31;2,20473014;41,40370072
"Lleida (Irurita - Pius XII)";"PM10";18;"2024-06";2024-06-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9;"2024-06";2024-06-09;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13;"2024-06";2024-06-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";5;"2024-06";2024-06-24;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13;"2024-06";2024-06-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";19;"2024-06";2024-06-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21;"2024-06";2024-06-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21;"2024-06";2024-06-07;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11;"2024-06";2024-06-13;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16;"2024-06";2024-06-17;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";29;"2024-06";2024-06-19;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";7;"2024-06";2024-06-21;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";6;"2024-06";2024-06-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21;"2024-06";2024-06-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";24;"2024-06";2024-06-08;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";33;"2024-06";2024-06-18;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";20;"2024-06";2024-06-20;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9;"2024-06";2024-06-22;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";7;"2024-06";2024-06-29;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9;"2024-06";2024-06-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12;"2024-06";2024-06-12;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17;"2024-06";2024-06-14;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11;"2024-06";2024-06-16;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";20;"2024-06";2024-06-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9;"2024-06";2024-06-30;0,61571993;41,61570083
"Girona (Escola de Música)";"PM10";29,09;"2023-01";2023-01-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,82;"2023-01";2023-01-15;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,45;"2023-01";2023-01-24;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";21,45;"2023-01";2023-01-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";34,55;"2023-01";2023-01-01;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";24,73;"2023-01";2023-01-03;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";29,09;"2023-01";2023-01-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,45;"2023-01";2023-01-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,55;"2023-01";2023-01-17;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";18,55;"2023-01";2023-01-19;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,45;"2023-01";2023-01-21;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,27;"2023-01";2023-01-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,18;"2023-01";2023-01-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";27,27;"2023-01";2023-01-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,73;"2023-01";2023-01-18;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";8,73;"2023-01";2023-01-20;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,82;"2023-01";2023-01-22;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";36,36;"2023-01";2023-01-02;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20,91;"2023-01";2023-01-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";34,55;"2023-01";2023-01-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,64;"2023-01";2023-01-16;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";29,09;"2023-02";2023-02-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,09;"2023-02";2023-02-09;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";24,91;"2023-02";2023-02-15;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";18,26;"2023-02";2023-02-24;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";7,05;"2023-02";2023-02-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,64;"2023-02";2023-02-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,64;"2023-02";2023-02-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";30,91;"2023-02";2023-02-13;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";32,73;"2023-02";2023-02-17;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,01;"2023-02";2023-02-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,09;"2023-02";2023-02-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,27;"2023-02";2023-02-08;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";24,73;"2023-02";2023-02-11;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";21,09;"2023-02";2023-02-10;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";29,09;"2023-02";2023-02-12;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,85;"2023-02";2023-02-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";27,27;"2023-02";2023-02-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";29,09;"2023-02";2023-02-16;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,4;"2023-02";2023-02-28;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";30,74;"2023-03";2023-03-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,37;"2023-03";2023-03-09;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,53;"2023-03";2023-03-15;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";23,33;"2023-03";2023-03-24;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,93;"2023-03";2023-03-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,64;"2023-03";2023-03-01;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";27,12;"2023-03";2023-03-03;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";36,17;"2023-03";2023-03-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";27,12;"2023-03";2023-03-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";21,52;"2023-03";2023-03-17;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";8,32;"2023-03";2023-03-19;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,64;"2023-03";2023-03-21;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";25,68;"2023-03";2023-03-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";18,63;"2023-03";2023-03-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";36,17;"2023-03";2023-03-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";23,15;"2023-03";2023-03-08;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20,25;"2023-03";2023-03-18;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,3;"2023-03";2023-03-20;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";18,44;"2023-03";2023-03-22;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,53;"2023-03";2023-03-02;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";18,26;"2023-03";2023-03-10;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,3;"2023-03";2023-03-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,64;"2023-03";2023-03-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,54;"2023-03";2023-03-16;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,47;"2023-04";2023-04-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,3;"2023-04";2023-04-09;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,48;"2023-04";2023-04-15;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,27;"2023-04";2023-04-24;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,09;"2023-04";2023-04-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,19;"2023-04";2023-04-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,47;"2023-04";2023-04-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,03;"2023-04";2023-04-13;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,92;"2023-04";2023-04-17;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,91;"2023-04";2023-04-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,64;"2023-04";2023-04-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,47;"2023-04";2023-04-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,57;"2023-04";2023-04-08;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,72;"2023-04";2023-04-11;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";22,55;"2023-04";2023-04-22;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,27;"2023-04";2023-04-29;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,38;"2023-04";2023-04-10;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,36;"2023-04";2023-04-12;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14;"2023-04";2023-04-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,74;"2023-04";2023-04-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,76;"2023-04";2023-04-16;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,18;"2023-04";2023-04-28;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";7,64;"2023-04";2023-04-30;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,45;"2023-05";2023-05-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,39;"2023-05";2023-05-15;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,02;"2023-05";2023-05-24;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,55;"2023-05";2023-05-01;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,73;"2023-05";2023-05-03;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,09;"2023-05";2023-05-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";7,59;"2023-05";2023-05-13;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,21;"2023-05";2023-05-17;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,38;"2023-05";2023-05-19;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,13;"2023-05";2023-05-21;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,19;"2023-05";2023-05-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,4;"2023-05";2023-05-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,18;"2023-05";2023-05-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,85;"2023-05";2023-05-18;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,4;"2023-05";2023-05-20;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,95;"2023-05";2023-05-22;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,64;"2023-05";2023-05-02;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,91;"2023-05";2023-05-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";6,87;"2023-05";2023-05-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,49;"2023-05";2023-05-16;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,95;"2023-06";2023-06-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,37;"2023-06";2023-06-09;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,82;"2023-06";2023-06-15;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,29;"2023-06";2023-06-24;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,36;"2023-06";2023-06-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,84;"2023-06";2023-06-03;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,02;"2023-06";2023-06-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,02;"2023-06";2023-06-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,66;"2023-06";2023-06-13;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,27;"2023-06";2023-06-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,83;"2023-06";2023-06-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,93;"2023-06";2023-06-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,49;"2023-06";2023-06-08;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,57;"2023-06";2023-06-11;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,35;"2023-06";2023-06-29;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,56;"2023-06";2023-06-02;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,93;"2023-06";2023-06-10;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,21;"2023-06";2023-06-12;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,35;"2023-06";2023-06-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,84;"2023-06";2023-06-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";18,26;"2023-06";2023-06-28;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,39;"2023-06";2023-06-30;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,92;"2023-07";2023-07-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20,18;"2023-07";2023-07-24;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,45;"2023-07";2023-07-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,66;"2023-07";2023-07-01;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,21;"2023-07";2023-07-03;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,3;"2023-07";2023-07-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,1;"2023-07";2023-07-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";32,73;"2023-07";2023-07-19;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20,18;"2023-07";2023-07-21;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";22,18;"2023-07";2023-07-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,64;"2023-07";2023-07-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,04;"2023-07";2023-07-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";38,18;"2023-07";2023-07-18;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";24,18;"2023-07";2023-07-20;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,18;"2023-07";2023-07-22;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,64;"2023-07";2023-07-29;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,84;"2023-07";2023-07-02;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";24;"2023-07";2023-07-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,91;"2023-07";2023-07-30;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,27;"2023-07";2023-07-31;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,27;"2023-08";2023-08-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";21,27;"2023-08";2023-08-09;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";29,09;"2023-08";2023-08-24;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";7,09;"2023-08";2023-08-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20,36;"2023-08";2023-08-01;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,09;"2023-08";2023-08-03;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,55;"2023-08";2023-08-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,45;"2023-08";2023-08-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";32,73;"2023-08";2023-08-19;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";32,73;"2023-08";2023-08-21;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";34,55;"2023-08";2023-08-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,45;"2023-08";2023-08-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,64;"2023-08";2023-08-08;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";22,18;"2023-08";2023-08-11;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";29,09;"2023-08";2023-08-20;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";32,73;"2023-08";2023-08-22;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,55;"2023-08";2023-08-29;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20;"2023-08";2023-08-02;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,09;"2023-08";2023-08-10;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,18;"2023-08";2023-08-12;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,64;"2023-08";2023-08-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,55;"2023-08";2023-08-28;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,64;"2023-08";2023-08-30;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12;"2023-08";2023-08-31;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,21;"2023-09";2023-09-09;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,57;"2023-09";2023-09-15;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,73;"2023-09";2023-09-24;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,91;"2023-09";2023-09-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,91;"2023-09";2023-09-01;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,29;"2023-09";2023-09-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,39;"2023-09";2023-09-13;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";43,4;"2023-09";2023-09-17;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,37;"2023-09";2023-09-19;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,27;"2023-09";2023-09-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,73;"2023-09";2023-09-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,72;"2023-09";2023-09-08;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,95;"2023-09";2023-09-11;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";36,17;"2023-09";2023-09-18;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,56;"2023-09";2023-09-20;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";21,09;"2023-09";2023-09-29;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,57;"2023-09";2023-09-10;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,91;"2023-09";2023-09-12;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,18;"2023-09";2023-09-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,56;"2023-09";2023-09-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,01;"2023-09";2023-09-16;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,09;"2023-09";2023-09-28;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";18,91;"2023-09";2023-09-30;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";24,36;"2023-10";2023-10-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,36;"2023-10";2023-10-15;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,85;"2023-10";2023-10-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,82;"2023-10";2023-10-01;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";22;"2023-10";2023-10-03;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";23,45;"2023-10";2023-10-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20,18;"2023-10";2023-10-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20,18;"2023-10";2023-10-13;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,64;"2023-10";2023-10-17;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,55;"2023-10";2023-10-19;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";8,91;"2023-10";2023-10-21;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";27,27;"2023-10";2023-10-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";6,87;"2023-10";2023-10-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";22,73;"2023-10";2023-10-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,82;"2023-10";2023-10-11;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";21,27;"2023-10";2023-10-18;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";6,91;"2023-10";2023-10-20;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,64;"2023-10";2023-10-22;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,49;"2023-10";2023-10-29;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";18,18;"2023-10";2023-10-02;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";24,91;"2023-10";2023-10-10;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,91;"2023-10";2023-10-12;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,3;"2023-10";2023-10-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20,18;"2023-10";2023-10-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,91;"2023-10";2023-10-16;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";11,94;"2023-10";2023-10-28;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,3;"2023-10";2023-10-30;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";8,68;"2023-10";2023-10-31;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";7,96;"2023-11";2023-11-04;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,45;"2023-11";2023-11-15;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";27,12;"2023-11";2023-11-27;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";7,78;"2023-11";2023-11-01;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";5,79;"2023-11";2023-11-03;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";15,91;"2023-11";2023-11-05;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";9,4;"2023-11";2023-11-07;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";32,73;"2023-11";2023-11-13;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,27;"2023-11";2023-11-17;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";27,27;"2023-11";2023-11-19;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";7,27;"2023-11";2023-11-21;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";20,91;"2023-11";2023-11-23;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";16,46;"2023-11";2023-11-25;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";13,38;"2023-11";2023-11-06;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";12,66;"2023-11";2023-11-08;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";17,45;"2023-11";2023-11-11;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";24,55;"2023-11";2023-11-18;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";23,64;"2023-11";2023-11-20;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,36;"2023-11";2023-11-22;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";10,49;"2023-11";2023-11-29;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";6,33;"2023-11";2023-11-02;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,45;"2023-11";2023-11-10;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";19,09;"2023-11";2023-11-12;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";18,81;"2023-11";2023-11-26;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";38,18;"2023-11";2023-11-14;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";27,27;"2023-11";2023-11-16;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";28,93;"2023-11";2023-11-28;2,8165402;41,97630328
"Girona (Escola de Música)";"PM10";14,65;"2023-11";2023-11-30;2,8165402;41,97630328
"Lleida (Irurita - Pius XII)";"PM10";31,81;"2023-01";2023-01-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";19,86;"2023-01";2023-01-24;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";35,14;"2023-01";2023-01-27;0,61571993;41,61570083
