"timestamp";"station_id";"station_name";"station_province";"altitude";"mean_temperature";"min_temperature";"max_temperature";"mean_relative_humidity";"min_relative_humidity";"max_relative_humidity";"precipitation";"mean_wind_direction";"mean_wind_speed";"global_solar_radiation";"geometry";"CodiEscola"
2024-09-16;"WU";"Badalona - Museu";"Barcelona";42;21,2;15.7;26.8;47;25;64;0;NA;NA;20.7;c(2.24757, 41.45215);"2"
2024-09-16;"X1";"Falset";"Tarragona";359;18,4;9.6;27.5;38;22;60;0;NA;NA;21.5;c(0.81953, 41.15374);"3"
2024-09-16;"YJ";"Lleida - la Femosa";"Lleida";170;17,6;7.1;28.2;48;24;80;0;NA;NA;20.9;c(0.64172, 41.58462);"1"
2024-09-16;"YP";"Palafrugell";"Girona";36;22,1;10;29.9;36;17;73;0;NA;NA;18.2;c(3.16034, 41.90708);"5"
2024-09-17;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,7;14.4;25;58;30;94;3,5;NA;NA;13.1;c(2.12379, 41.41864);"4"
2024-09-17;"WU";"Badalona - Museu";"Barcelona";42;20,3;17.8;23.8;53;38;82;0,4;NA;NA;14.1;c(2.24757, 41.45215);"2"
2024-09-17;"X1";"Falset";"Tarragona";359;17,8;10.6;27;64;28;97;0;NA;NA;20.5;c(0.81953, 41.15374);"3"
2024-09-17;"YJ";"Lleida - la Femosa";"Lleida";170;19,2;11.1;27.2;59;29;87;0;NA;NA;19.6;c(0.64172, 41.58462);"1"
2024-09-17;"YP";"Palafrugell";"Girona";36;21,2;18.2;24.6;49;34;72;0;NA;NA;19.7;c(3.16034, 41.90708);"5"
2024-09-18;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,5;14.8;20.1;79;66;98;0,7;NA;NA;7.7;c(2.12379, 41.41864);"4"
2024-09-18;"WU";"Badalona - Museu";"Barcelona";42;19,6;16.6;21.9;67;54;97;13,1;NA;NA;13.8;c(2.24757, 41.45215);"2"
2024-09-18;"X1";"Falset";"Tarragona";359;18;15.9;21.5;76;57;88;0;NA;NA;12.3;c(0.81953, 41.15374);"3"
2024-09-18;"YJ";"Lleida - la Femosa";"Lleida";170;18,4;15.1;23;72;54;91;1,7;NA;NA;10.7;c(0.64172, 41.58462);"1"
2024-09-18;"YP";"Palafrugell";"Girona";36;18,2;13.6;22.3;69;53;90;0;NA;NA;16.7;c(3.16034, 41.90708);"5"
2024-09-19;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,8;15.6;23.9;79;60;98;0,7;NA;NA;12.6;c(2.12379, 41.41864);"4"
2024-09-19;"WU";"Badalona - Museu";"Barcelona";42;20,4;16.9;23.4;69;58;82;0;NA;NA;18.2;c(2.24757, 41.45215);"2"
2024-09-19;"X1";"Falset";"Tarragona";359;18,5;16.5;22.1;79;55;89;0;NA;NA;13.2;c(0.81953, 41.15374);"3"
2024-09-19;"YJ";"Lleida - la Femosa";"Lleida";170;19,7;14.6;26.8;70;45;91;0;NA;NA;16.2;c(0.64172, 41.58462);"1"
2024-09-19;"YP";"Palafrugell";"Girona";36;18,5;11.5;24.5;76;55;98;0;NA;NA;18.4;c(3.16034, 41.90708);"5"
2024-09-20;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17;15;19.6;88;75;98;13,5;NA;NA;6.6;c(2.12379, 41.41864);"4"
2024-09-20;"WU";"Badalona - Museu";"Barcelona";42;20,1;16.5;22.3;74;57;97;33,4;NA;NA;7.5;c(2.24757, 41.45215);"2"
2024-09-20;"X1";"Falset";"Tarragona";359;17,6;16;20.1;91;77;100;1,8;NA;NA;8.6;c(0.81953, 41.15374);"3"
2024-09-20;"YJ";"Lleida - la Femosa";"Lleida";170;19,1;17.4;23;76;59;86;0,1;NA;NA;6.4;c(0.64172, 41.58462);"1"
2024-09-20;"YP";"Palafrugell";"Girona";36;17,7;11.2;23.7;80;55;99;0;NA;NA;12.6;c(3.16034, 41.90708);"5"
2024-09-21;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,4;16.2;19.8;89;81;95;0,5;NA;NA;4.1;c(2.12379, 41.41864);"4"
2024-09-21;"WU";"Badalona - Museu";"Barcelona";42;21;19.2;22.3;73;54;81;0;NA;NA;6.6;c(2.24757, 41.45215);"2"
2024-09-21;"X1";"Falset";"Tarragona";359;18,1;16.7;19.1;94;83;100;6,1;NA;NA;4.4;c(0.81953, 41.15374);"3"
2024-09-21;"YJ";"Lleida - la Femosa";"Lleida";170;18,3;16.7;20.9;87;74;97;12,9;NA;NA;4.8;c(0.64172, 41.58462);"1"
2024-09-21;"YP";"Palafrugell";"Girona";36;19,3;13.1;24.1;85;67;97;1,6;NA;NA;12.9;c(3.16034, 41.90708);"5"
2024-09-22;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,5;16.6;24.3;89;63;97;1,8;NA;NA;7.9;c(2.12379, 41.41864);"4"
2024-09-22;"WU";"Badalona - Museu";"Barcelona";42;20,8;18.9;23.1;81;73;94;5,9;NA;NA;8.6;c(2.24757, 41.45215);"2"
2024-09-22;"X1";"Falset";"Tarragona";359;19,9;17.1;25.6;86;48;100;3,4;NA;NA;13.3;c(0.81953, 41.15374);"3"
2024-09-22;"YJ";"Lleida - la Femosa";"Lleida";170;19,9;16.5;25.2;80;55;96;1,1;NA;NA;15.8;c(0.64172, 41.58462);"1"
2024-09-22;"YP";"Palafrugell";"Girona";36;20,4;16.3;25.9;84;61;97;0,6;NA;NA;13.5;c(3.16034, 41.90708);"5"
2024-09-23;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,8;15.6;21.8;89;69;99;0,8;NA;NA;11.1;c(2.12379, 41.41864);"4"
2024-09-23;"WU";"Badalona - Museu";"Barcelona";42;20,5;18.6;23.6;78;56;88;0,1;NA;NA;12.7;c(2.24757, 41.45215);"2"
2024-09-23;"X1";"Falset";"Tarragona";359;19,1;14.6;25.1;68;34;100;0;NA;NA;18.9;c(0.81953, 41.15374);"3"
2024-09-23;"YJ";"Lleida - la Femosa";"Lleida";170;19,1;13.3;25.5;69;34;94;0;NA;NA;18.8;c(0.64172, 41.58462);"1"
2024-09-23;"YP";"Palafrugell";"Girona";36;18,3;15.4;25;84;52;99;9,2;NA;NA;11.3;c(3.16034, 41.90708);"5"
2024-09-24;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,8;16.1;26.5;75;37;98;0;NA;NA;16;c(2.12379, 41.41864);"4"
2024-09-24;"WU";"Badalona - Museu";"Barcelona";42;21,6;17.9;27.2;69;36;88;0;NA;NA;16.4;c(2.24757, 41.45215);"2"
2024-09-24;"X1";"Falset";"Tarragona";359;20,2;15.9;26.2;53;27;87;0;NA;NA;17.6;c(0.81953, 41.15374);"3"
2024-09-24;"YJ";"Lleida - la Femosa";"Lleida";170;18,5;12.6;26.4;66;31;92;0;NA;NA;17.8;c(0.64172, 41.58462);"1"
2024-09-24;"YP";"Palafrugell";"Girona";36;18,4;14.8;24.6;90;69;99;12,2;NA;NA;12.4;c(3.16034, 41.90708);"5"
2024-09-25;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;20,1;16.1;26.2;68;55;89;0;NA;NA;17.5;c(2.12379, 41.41864);"4"
2024-09-25;"WU";"Badalona - Museu";"Barcelona";42;21,6;16.9;25.2;66;51;80;0;NA;NA;18.4;c(2.24757, 41.45215);"2"
2024-09-25;"X1";"Falset";"Tarragona";359;20,8;15.6;26.9;67;37;96;0;NA;NA;17;c(0.81953, 41.15374);"3"
2024-09-25;"YJ";"Lleida - la Femosa";"Lleida";170;19,1;10.8;26.8;68;40;96;0;NA;NA;17;c(0.64172, 41.58462);"1"
2024-09-25;"YP";"Palafrugell";"Girona";36;20,4;12.3;24.4;80;54;100;0,1;NA;NA;17.6;c(3.16034, 41.90708);"5"
2024-09-26;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;24,1;18.2;30.6;61;46;85;0;NA;NA;19.3;c(2.12379, 41.41864);"4"
2024-09-26;"WU";"Badalona - Museu";"Barcelona";42;25,4;21.1;30.2;64;44;81;0;NA;NA;19;c(2.24757, 41.45215);"2"
2024-09-26;"X1";"Falset";"Tarragona";359;24,7;17.3;32.7;56;31;95;0;NA;NA;16.4;c(0.81953, 41.15374);"3"
2024-09-26;"YJ";"Lleida - la Femosa";"Lleida";170;21,9;14.4;31.8;69;34;96;0;NA;NA;13;c(0.64172, 41.58462);"1"
2024-09-26;"YP";"Palafrugell";"Girona";36;23,7;17.6;28.5;70;49;89;0;NA;NA;18.5;c(3.16034, 41.90708);"5"
2024-09-27;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,6;13.4;25.7;57;24;95;0;NA;NA;20.3;c(2.12379, 41.41864);"4"
2024-09-27;"WU";"Badalona - Museu";"Barcelona";42;22,2;17.3;26.4;53;22;83;0;NA;NA;20.3;c(2.24757, 41.45215);"2"
2024-09-27;"X1";"Falset";"Tarragona";359;19,7;11.9;24.9;44;25;63;0;NA;NA;18.9;c(0.81953, 41.15374);"3"
2024-09-27;"YJ";"Lleida - la Femosa";"Lleida";170;18,6;13.2;24.5;53;29;79;0;NA;NA;18.5;c(0.64172, 41.58462);"1"
2024-09-27;"YP";"Palafrugell";"Girona";36;18,3;13.5;23.2;68;43;99;0;NA;NA;18.5;c(3.16034, 41.90708);"5"
2024-09-28;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16;10.7;23.6;57;31;83;0,1;NA;NA;19.6;c(2.12379, 41.41864);"4"
2024-09-28;"WU";"Badalona - Museu";"Barcelona";42;17,8;13.5;20.7;54;43;70;0,2;NA;NA;19.6;c(2.24757, 41.45215);"2"
2024-09-28;"X1";"Falset";"Tarragona";359;15,4;10.8;22.1;55;36;72;0;NA;NA;19.6;c(0.81953, 41.15374);"3"
2024-09-28;"YJ";"Lleida - la Femosa";"Lleida";170;15,8;9.7;23.1;57;31;81;0;NA;NA;19;c(0.64172, 41.58462);"1"
2024-09-28;"YP";"Palafrugell";"Girona";36;17,4;13.2;22.7;48;32;64;0;NA;NA;16.9;c(3.16034, 41.90708);"5"
2024-09-29;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,1;13.4;24;65;39;82;0;NA;NA;19.1;c(2.12379, 41.41864);"4"
2024-09-29;"WU";"Badalona - Museu";"Barcelona";42;19,9;14.5;24.4;60;38;75;0,1;NA;NA;19.2;c(2.24757, 41.45215);"2"
2024-09-29;"X1";"Falset";"Tarragona";359;17,6;10.6;26.1;55;27;75;0;NA;NA;18.9;c(0.81953, 41.15374);"3"
2024-09-29;"YJ";"Lleida - la Femosa";"Lleida";170;15,4;6.2;24.4;63;31;95;0;NA;NA;18.3;c(0.64172, 41.58462);"1"
2024-09-29;"YP";"Palafrugell";"Girona";36;18,3;12.9;24;60;43;94;0;NA;NA;17.9;c(3.16034, 41.90708);"5"
2024-09-30;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,8;16.4;26.1;80;56;92;0;NA;NA;17.8;c(2.12379, 41.41864);"4"
2024-09-30;"WU";"Badalona - Museu";"Barcelona";42;21,6;17.6;25.7;71;59;81;0;NA;NA;18.1;c(2.24757, 41.45215);"2"
2024-09-30;"X1";"Falset";"Tarragona";359;20,2;15.1;28.5;73;27;100;0;NA;NA;18.5;c(0.81953, 41.15374);"3"
2024-09-30;"YJ";"Lleida - la Femosa";"Lleida";170;18,2;9.2;28;67;32;96;0;NA;NA;18.1;c(0.64172, 41.58462);"1"
2024-09-30;"YP";"Palafrugell";"Girona";36;18,1;11.2;23.7;84;66;99;0;NA;NA;16.3;c(3.16034, 41.90708);"5"
2024-10-01;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,6;17.2;25.6;82;56;93;0;NA;NA;15;c(2.12379, 41.41864);"4"
2024-10-01;"WU";"Badalona - Museu";"Barcelona";42;21,9;19;25.6;74;56;86;0;NA;NA;15.2;c(2.24757, 41.45215);"2"
2024-10-01;"X1";"Falset";"Tarragona";359;20,6;16.4;27.9;77;42;100;0;NA;NA;15.2;c(0.81953, 41.15374);"3"
2024-10-01;"YJ";"Lleida - la Femosa";"Lleida";170;19,5;12.3;28.7;73;36;97;0;NA;NA;16;c(0.64172, 41.58462);"1"
2024-10-01;"YP";"Palafrugell";"Girona";36;19,3;12.8;25.3;84;64;100;0;NA;NA;15.9;c(3.16034, 41.90708);"5"
2024-10-02;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,2;13.1;22.8;81;58;99;22,9;NA;NA;6.5;c(2.12379, 41.41864);"4"
2024-10-02;"WU";"Badalona - Museu";"Barcelona";42;19,7;15.2;23;81;67;97;16,5;NA;NA;8.5;c(2.24757, 41.45215);"2"
2024-10-02;"X1";"Falset";"Tarragona";359;19,9;16.7;26.2;81;51;100;6,6;NA;NA;7.1;c(0.81953, 41.15374);"3"
2024-10-02;"YJ";"Lleida - la Femosa";"Lleida";170;19,6;14.6;27.2;83;51;99;26,9;NA;NA;8.7;c(0.64172, 41.58462);"1"
2024-10-02;"YP";"Palafrugell";"Girona";36;17,9;14.2;21.2;86;63;100;13,5;NA;NA;4.2;c(3.16034, 41.90708);"5"
2024-10-03;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;15,9;11.5;21.8;76;45;100;11,1;NA;NA;17.1;c(2.12379, 41.41864);"4"
2024-10-03;"WU";"Badalona - Museu";"Barcelona";42;18;14.2;21.9;75;49;97;7,9;NA;NA;15.2;c(2.24757, 41.45215);"2"
2024-10-03;"X1";"Falset";"Tarragona";359;15,9;11.9;20.7;69;46;100;0,6;NA;NA;17.6;c(0.81953, 41.15374);"3"
2024-10-03;"YJ";"Lleida - la Femosa";"Lleida";170;17;12.6;22.8;65;40;99;0,2;NA;NA;17;c(0.64172, 41.58462);"1"
2024-10-03;"YP";"Palafrugell";"Girona";36;17,7;13.5;23;59;32;98;3,3;NA;NA;17.4;c(3.16034, 41.90708);"5"
2024-10-04;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,2;11.4;23;69;50;87;0;NA;NA;18.4;c(2.12379, 41.41864);"4"
2024-10-04;"WU";"Badalona - Museu";"Barcelona";42;18,3;13.9;22.2;66;44;80;0;NA;NA;17.8;c(2.24757, 41.45215);"2"
2024-10-04;"X1";"Falset";"Tarragona";359;14,6;8.8;21.6;62;34;95;0;NA;NA;18.4;c(0.81953, 41.15374);"3"
2024-10-04;"YJ";"Lleida - la Femosa";"Lleida";170;14,3;8.1;21.7;71;39;95;0;NA;NA;17.7;c(0.64172, 41.58462);"1"
2024-10-04;"YP";"Palafrugell";"Girona";36;16,9;12.6;20.1;56;48;70;0;NA;NA;15.6;c(3.16034, 41.90708);"5"
2024-10-05;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,5;14.4;23.2;67;40;90;0;NA;NA;18.1;c(2.12379, 41.41864);"4"
2024-10-05;"WU";"Badalona - Museu";"Barcelona";42;19,5;15.7;22.3;66;41;82;0;NA;NA;17.9;c(2.24757, 41.45215);"2"
2024-10-05;"X1";"Falset";"Tarragona";359;16,8;9.3;24.2;55;28;80;0;NA;NA;15.9;c(0.81953, 41.15374);"3"
2024-10-05;"YJ";"Lleida - la Femosa";"Lleida";170;14,7;6;23;70;33;98;0;NA;NA;16.9;c(0.64172, 41.58462);"1"
2024-10-05;"YP";"Palafrugell";"Girona";36;16,2;12.1;20.3;70;48;99;0;NA;NA;16.5;c(3.16034, 41.90708);"5"
2024-10-06;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;20,3;16.8;25.9;72;53;97;0;NA;NA;13.1;c(2.12379, 41.41864);"4"
2024-10-06;"WU";"Badalona - Museu";"Barcelona";42;20,8;18.2;23.9;78;51;92;0;NA;NA;13.1;c(2.24757, 41.45215);"2"
2024-10-06;"X1";"Falset";"Tarragona";359;21,1;15.1;27.7;65;42;91;0;NA;NA;11.5;c(0.81953, 41.15374);"3"
2024-10-06;"YJ";"Lleida - la Femosa";"Lleida";170;18,9;12.5;26.7;74;50;95;0;NA;NA;11.6;c(0.64172, 41.58462);"1"
2024-10-06;"YP";"Palafrugell";"Girona";36;18;12.6;22.5;83;66;99;0;NA;NA;11;c(3.16034, 41.90708);"5"
2024-10-07;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,5;14.6;23.4;87;64;99;2,7;NA;NA;7.9;c(2.12379, 41.41864);"4"
2024-10-07;"WU";"Badalona - Museu";"Barcelona";42;21,5;17.8;23.7;84;54;93;1;NA;NA;9.5;c(2.24757, 41.45215);"2"
2024-10-07;"X1";"Falset";"Tarragona";359;19,7;14.5;25.5;78;55;100;3;NA;NA;5.3;c(0.81953, 41.15374);"3"
2024-10-07;"YJ";"Lleida - la Femosa";"Lleida";170;18,7;14.5;24.2;84;54;96;11,1;NA;NA;4.9;c(0.64172, 41.58462);"1"
2024-10-07;"YP";"Palafrugell";"Girona";36;20,9;17.8;24.4;89;49;98;0;NA;NA;9.3;c(3.16034, 41.90708);"5"
2024-10-08;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18;13.6;23.3;65;43;89;1,6;NA;NA;16.4;c(2.12379, 41.41864);"4"
2024-10-08;"WU";"Badalona - Museu";"Barcelona";42;20,7;16.7;24.4;59;40;85;0,9;NA;NA;16.9;c(2.24757, 41.45215);"2"
2024-10-08;"X1";"Falset";"Tarragona";359;17,6;13.3;24.1;67;40;100;0,8;NA;NA;14.5;c(0.81953, 41.15374);"3"
2024-10-08;"YJ";"Lleida - la Femosa";"Lleida";170;17,4;13.1;23.7;77;45;99;0,1;NA;NA;14.4;c(0.64172, 41.58462);"1"
2024-10-08;"YP";"Palafrugell";"Girona";36;20,8;16;24.6;63;44;95;2;NA;NA;16.1;c(3.16034, 41.90708);"5"
2024-10-09;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;20,1;17.5;23.8;62;45;86;0,4;NA;NA;13.8;c(2.12379, 41.41864);"4"
2024-10-09;"WU";"Badalona - Museu";"Barcelona";42;22,4;19.2;25.6;58;46;73;0;NA;NA;14.1;c(2.24757, 41.45215);"2"
2024-10-09;"X1";"Falset";"Tarragona";359;19,6;15.1;26.3;66;37;93;0,4;NA;NA;9.8;c(0.81953, 41.15374);"3"
2024-10-09;"YJ";"Lleida - la Femosa";"Lleida";170;19,6;14.3;26.5;72;46;94;1,3;NA;NA;12.5;c(0.64172, 41.58462);"1"
2024-10-09;"YP";"Palafrugell";"Girona";36;22,3;19.7;24.6;60;46;79;0;NA;NA;12.8;c(3.16034, 41.90708);"5"
2024-10-10;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,5;13.2;20.6;71;53;89;0;NA;NA;16.2;c(2.12379, 41.41864);"4"
2024-10-10;"WU";"Badalona - Museu";"Barcelona";42;19,5;16.6;22.2;63;50;81;0;NA;NA;15.9;c(2.24757, 41.45215);"2"
2024-10-10;"X1";"Falset";"Tarragona";359;16,4;11;22.5;61;39;80;0;NA;NA;13.5;c(0.81953, 41.15374);"3"
2024-10-10;"YJ";"Lleida - la Femosa";"Lleida";170;17,2;12.1;22.3;61;42;80;0;NA;NA;16.4;c(0.64172, 41.58462);"1"
2024-10-10;"YP";"Palafrugell";"Girona";36;18,6;16.1;22.5;69;50;93;1;NA;NA;10;c(3.16034, 41.90708);"5"
2024-10-11;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,1;14;18.9;84;66;98;0;NA;NA;7.1;c(2.12379, 41.41864);"4"
2024-10-11;"WU";"Badalona - Museu";"Barcelona";42;18,5;15.6;20.3;77;67;87;0;NA;NA;10.3;c(2.24757, 41.45215);"2"
2024-10-11;"X1";"Falset";"Tarragona";359;16,6;10.3;23;64;29;91;0;NA;NA;15.4;c(0.81953, 41.15374);"3"
2024-10-11;"YJ";"Lleida - la Femosa";"Lleida";170;15;7;22.3;69;35;97;0;NA;NA;16;c(0.64172, 41.58462);"1"
2024-10-11;"YP";"Palafrugell";"Girona";36;17,5;14;21.4;78;55;96;0,3;NA;NA;16.4;c(3.16034, 41.90708);"5"
2024-10-12;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,5;16.4;19.8;90;78;99;0,9;NA;NA;4;c(2.12379, 41.41864);"4"
2024-10-12;"WU";"Badalona - Museu";"Barcelona";42;19,8;17.5;23.2;78;68;88;0,2;NA;NA;5;c(2.24757, 41.45215);"2"
2024-10-12;"X1";"Falset";"Tarragona";359;17,8;14;23.2;86;56;100;1;NA;NA;7.2;c(0.81953, 41.15374);"3"
2024-10-12;"YJ";"Lleida - la Femosa";"Lleida";170;15,6;12.4;20.9;84;66;98;2,7;NA;NA;5.8;c(0.64172, 41.58462);"1"
2024-10-12;"YP";"Palafrugell";"Girona";36;20,1;15.9;22.5;81;67;96;0;NA;NA;6.6;c(3.16034, 41.90708);"5"
2024-10-13;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,3;16.5;21.2;83;61;99;0;NA;NA;11.2;c(2.12379, 41.41864);"4"
2024-10-13;"WU";"Badalona - Museu";"Barcelona";42;19,3;16.7;21.3;83;65;88;0;NA;NA;14.6;c(2.24757, 41.45215);"2"
2024-10-13;"X1";"Falset";"Tarragona";359;18,8;13.7;26.9;85;46;100;0;NA;NA;14.6;c(0.81953, 41.15374);"3"
2024-10-13;"YJ";"Lleida - la Femosa";"Lleida";170;17,1;11.8;24.7;86;54;99;0,1;NA;NA;12.3;c(0.64172, 41.58462);"1"
2024-10-13;"YP";"Palafrugell";"Girona";36;17,4;12.6;21.5;91;75;100;0;NA;NA;14.3;c(3.16034, 41.90708);"5"
2024-10-14;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,6;16.8;21.6;91;64;99;0;NA;NA;7;c(2.12379, 41.41864);"4"
2024-10-14;"WU";"Badalona - Museu";"Barcelona";42;20,4;18.2;22.2;87;80;93;0;NA;NA;8.8;c(2.24757, 41.45215);"2"
2024-10-14;"X1";"Falset";"Tarragona";359;19,9;16.7;25.3;82;50;99;0;NA;NA;9.2;c(0.81953, 41.15374);"3"
2024-10-14;"YJ";"Lleida - la Femosa";"Lleida";170;19,3;15.4;24.6;82;57;97;0;NA;NA;6.6;c(0.64172, 41.58462);"1"
2024-10-14;"YP";"Palafrugell";"Girona";36;18,9;17;21.2;91;78;97;0;NA;NA;5.1;c(3.16034, 41.90708);"5"
2024-10-15;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,6;16.9;22;94;79;99;0;NA;NA;4.7;c(2.12379, 41.41864);"4"
2024-10-15;"WU";"Badalona - Museu";"Barcelona";42;21,4;20.5;23.3;83;72;92;0;NA;NA;7.1;c(2.24757, 41.45215);"2"
2024-10-15;"X1";"Falset";"Tarragona";359;19,4;15.6;21.2;92;80;100;20,7;NA;NA;4.1;c(0.81953, 41.15374);"3"
2024-10-15;"YJ";"Lleida - la Femosa";"Lleida";170;19,3;16.4;24.2;84;65;94;1,6;NA;NA;4.9;c(0.64172, 41.58462);"1"
2024-10-15;"YP";"Palafrugell";"Girona";36;19,5;18.2;21.8;93;82;99;0;NA;NA;5.2;c(3.16034, 41.90708);"5"
2024-10-16;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,5;17.4;24.3;90;60;99;0;NA;NA;10.3;c(2.12379, 41.41864);"4"
2024-10-16;"WU";"Badalona - Museu";"Barcelona";42;21,8;19.7;23.9;85;75;93;0;NA;NA;14.1;c(2.24757, 41.45215);"2"
2024-10-16;"X1";"Falset";"Tarragona";359;19,7;18;22.3;86;72;96;0;NA;NA;10;c(0.81953, 41.15374);"3"
2024-10-16;"YJ";"Lleida - la Femosa";"Lleida";170;20,1;15.5;26;81;56;98;0,1;NA;NA;10.5;c(0.64172, 41.58462);"1"
2024-10-16;"YP";"Palafrugell";"Girona";36;21,6;18.8;25;90;76;99;0,2;NA;NA;14;c(3.16034, 41.90708);"5"
2024-10-17;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,1;12.1;22.1;86;60;99;1,6;NA;NA;8.9;c(2.12379, 41.41864);"4"
2024-10-17;"WU";"Badalona - Museu";"Barcelona";42;20,3;16;25.3;75;51;92;0,2;NA;NA;10.7;c(2.24757, 41.45215);"2"
2024-10-17;"X1";"Falset";"Tarragona";359;15,6;11.4;19.8;92;64;100;25;NA;NA;6.1;c(0.81953, 41.15374);"3"
2024-10-17;"YJ";"Lleida - la Femosa";"Lleida";170;15,4;13.4;18.6;87;68;98;13,5;NA;NA;4.5;c(0.64172, 41.58462);"1"
2024-10-17;"YP";"Palafrugell";"Girona";36;20,4;15.9;24.9;83;59;99;0;NA;NA;13.2;c(3.16034, 41.90708);"5"
2024-10-18;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;13,1;11.1;15.7;78;61;96;0;NA;NA;9.6;c(2.12379, 41.41864);"4"
2024-10-18;"WU";"Badalona - Museu";"Barcelona";42;16,3;14;18.9;68;53;84;0;NA;NA;10.2;c(2.24757, 41.45215);"2"
2024-10-18;"X1";"Falset";"Tarragona";359;13;9.6;17.2;73;58;89;0;NA;NA;6;c(0.81953, 41.15374);"3"
2024-10-18;"YJ";"Lleida - la Femosa";"Lleida";170;14;10.6;19.3;72;56;83;0;NA;NA;10.2;c(0.64172, 41.58462);"1"
2024-10-18;"YP";"Palafrugell";"Girona";36;14,7;10;19.5;86;52;99;7,8;NA;NA;6;c(3.16034, 41.90708);"5"
2024-10-19;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;15,7;10.7;22.8;66;42;90;0;NA;NA;15.8;c(2.12379, 41.41864);"4"
2024-10-19;"WU";"Badalona - Museu";"Barcelona";42;16,7;12.6;20.4;68;53;84;0;NA;NA;14.1;c(2.24757, 41.45215);"2"
2024-10-19;"X1";"Falset";"Tarragona";359;14,7;9.2;21.5;74;53;89;0;NA;NA;14;c(0.81953, 41.15374);"3"
2024-10-19;"YJ";"Lleida - la Femosa";"Lleida";170;13,6;7.1;21.5;81;55;97;0;NA;NA;12.8;c(0.64172, 41.58462);"1"
2024-10-19;"YP";"Palafrugell";"Girona";36;15,4;11.2;21.5;80;40;99;0;NA;NA;14.9;c(3.16034, 41.90708);"5"
2024-10-20;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,9;15;25.3;58;38;84;0;NA;NA;14.9;c(2.12379, 41.41864);"4"
2024-10-20;"WU";"Badalona - Museu";"Barcelona";42;18,9;14.7;24;63;42;73;0;NA;NA;14.7;c(2.24757, 41.45215);"2"
2024-10-20;"X1";"Falset";"Tarragona";359;18,4;13.7;25;72;49;91;0;NA;NA;14.2;c(0.81953, 41.15374);"3"
2024-10-20;"YJ";"Lleida - la Femosa";"Lleida";170;16,7;10.8;23.7;79;52;97;0;NA;NA;13.8;c(0.64172, 41.58462);"1"
2024-10-20;"YP";"Palafrugell";"Girona";36;16,8;9.9;24.1;70;43;95;0;NA;NA;14.7;c(3.16034, 41.90708);"5"
2024-10-21;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,8;15.7;21.5;75;57;92;0;NA;NA;14.3;c(2.12379, 41.41864);"4"
2024-10-21;"WU";"Badalona - Museu";"Barcelona";42;19,5;16.5;22.6;73;58;88;0;NA;NA;14.4;c(2.24757, 41.45215);"2"
2024-10-21;"X1";"Falset";"Tarragona";359;17,6;13.4;22.6;77;56;100;0;NA;NA;12.6;c(0.81953, 41.15374);"3"
2024-10-21;"YJ";"Lleida - la Femosa";"Lleida";170;17,6;9.8;24.7;77;49;97;0;NA;NA;13.7;c(0.64172, 41.58462);"1"
2024-10-21;"YP";"Palafrugell";"Girona";36;18,4;13.8;23.2;79;55;98;0;NA;NA;11.1;c(3.16034, 41.90708);"5"
2024-10-22;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,8;15;21.4;83;60;96;0,1;NA;NA;8.1;c(2.12379, 41.41864);"4"
